"dpto","code","mpio","year","periodo","crop","harvested","prod","yield","NA"
"VALLE DEL CAUCA",76606,"RESTREPO","CAFE",2018,"2018",516.91,447.78,533.616114117955,1.19169260377407
"VALLE DEL CAUCA",76670,"SAN PEDRO","CAFE",2018,"2018",473.74,416.74,262.385250590307,0.629613789389804
"VALLE DEL CAUCA",76111,"BUGA","CAFE",2018,"2018",461.06,392.6,382.661709455147,0.974685963971336
"VALLE DEL CAUCA",76563,"PRADERA","CAFE",2018,"2018",438.51,402.66,484.130486970218,1.20233071814985
"VALLE DEL CAUCA",76400,"LA UNION","CAFE",2018,"2018",436.99,408.26,280.352997618851,0.686702095769489
"VALLE DEL CAUCA",76126,"CALIMA EL DARIEN","CAFE",2018,"2018",372.35,312.59,359.828625040176,1.15112007754623
"VALLE DEL CAUCA",76147,"CARTAGO","CAFE",2018,"2018",325.74,284.42,338.763376605579,1.19106735322966
"VALLE DEL CAUCA",76520,"PALMIRA","CAFE",2018,"2018",314.86,275.06,315.165986618136,1.14580813865388
"VALLE DEL CAUCA",76892,"YUMBO","CAFE",2018,"2018",290.41,272.32,187.002714719947,0.686702095769489
"VALLE DEL CAUCA",76036,"ANDALUCIA","CAFE",2018,"2018",209.06,194.66,122.560620242619,0.629613789389804
"VALLE DEL CAUCA",76248,"EL CERRITO","CAFE",2018,"2018",183.68,167.65,115.125606355755,0.686702095769489
"ANTIOQUIA",5034,"ANDES","CAFE",2019,"2019",10457.42,7576.74,11914.5380124471,1.57251509388564
"ANTIOQUIA",5101,"CIUDAD BOLIVAR","CAFE",2019,"2019",9939.02,7441.25,11401.2017510499,1.53216217047538
"ANTIOQUIA",5642,"SALGAR","CAFE",2019,"2019",7984.87,5860.51,8508.35002978474,1.45181051304148
"ANTIOQUIA",5209,"CONCORDIA","CAFE",2019,"2019",6894.23,5172.74,8852.16147121343,1.71130995781992
"ANTIOQUIA",5091,"BETANIA","CAFE",2019,"2019",6485.37,4850.36,6822.68689358289,1.40663515565502
"ANTIOQUIA",5093,"BETULIA","CAFE",2019,"2019",5846.66,4315,7056.89758123373,1.63543397015845
"ANTIOQUIA",5002,"ABEJORRAL","CAFE",2019,"2019",2977.76,2326.29,3920.7768058756,1.68542047890658
"ANTIOQUIA",5361,"ITUANGO","CAFE",2019,"2019",2575.46,2293.14,3402.25517634452,1.48366657785592
"ANTIOQUIA",5282,"FREDONIA","CAFE",2019,"2019",2342.7,1703.53,2432.34503152973,1.42782635558501
"ANTIOQUIA",5125,"CAICEDO","CAFE",2019,"2019",2331.4,2130.14,3680.96067563243,1.72803697204523
"ANTIOQUIA",5364,"JARDIN","CAFE",2019,"2019",2325.91,1811.18,2772.75203088766,1.53090914811761
"ANTIOQUIA",5756,"SONSON","CAFE",2019,"2019",2239.55,1824.09,2462.46993210211,1.34997172952108
"ANTIOQUIA",5042,"SANTAFE DE ANTIOQUIA","CAFE",2019,"2019",2218.78,1905.97,3026.71885421799,1.58802019665471
"ANTIOQUIA",5138,"CAÑASGORDAS","CAFE",2019,"2019",2045.82,1734.12,2061.23133950947,1.18863247036507
"ANTIOQUIA",5044,"ANZA","CAFE",2019,"2019",1985.86,1665.09,1840.91932859824,1.10559749238674
"ANTIOQUIA",5679,"SANTA BARBARA","CAFE",2019,"2019",1891.55,1431.27,2320.49270297611,1.62128228983777
"ANTIOQUIA",5240,"EBEJICO","CAFE",2019,"2019",1864.83,1652.91,2492.18873873514,1.50775828008491
"ANTIOQUIA",5031,"AMALFI","CAFE",2019,"2019",1801.31,1480.76,2485.84503337876,1.67876295508979
"ANTIOQUIA",5234,"DABEIBA","CAFE",2019,"2019",1657.72,1452.42,1988.67354392564,1.36921382515088
"ANTIOQUIA",5789,"TAMESIS","CAFE",2019,"2019",1649.37,1375.58,1464.10608199949,1.06435545878792
"ANTIOQUIA",5576,"PUEBLO RICO","CAFE",2019,"2019",1624.73,1201.76,1749.82054522064,1.45604825025016
"ANTIOQUIA",5411,"LIBORINA","CAFE",2019,"2019",1541.83,1314.98,1480.33818155327,1.12574957912156
"ANTIOQUIA",5628,"SABANALARGA","CAFE",2019,"2019",1457.38,1185,1509.3006817825,1.27367146141984
"ANTIOQUIA",5483,"NARIÑO","CAFE",2019,"2019",1412.18,1189.23,1373.99303420239,1.15536358332904
"ANTIOQUIA",5368,"JERICO","CAFE",2019,"2019",1412.15,1056.99,1756.18925302566,1.66150034818272
"ANTIOQUIA",5467,"MONTEBELLO","CAFE",2019,"2019",1400.44,1060.91,1486.12138903477,1.40079873790875
"ANTIOQUIA",5543,"PEQUE","CAFE",2019,"2019",1355.27,1239.17,1315.46636197759,1.06157053671215
"ANTIOQUIA",5890,"YOLOMBO","CAFE",2019,"2019",1299.33,1137.28,1805.07240847829,1.58718381443294
"ANTIOQUIA",5670,"SAN ROQUE","CAFE",2019,"2019",1209.86,1066.54,1375.34360562801,1.28953776288561
"ANTIOQUIA",5647,"SAN ANDRES","CAFE",2019,"2019",1171.46,1040.79,1801.98046010147,1.7313583528872
"ANTIOQUIA",5055,"ARGELIA","CAFE",2019,"2019",1170.26,1023.01,1151.36099941098,1.12546407113418
"ANTIOQUIA",5761,"SOPETRAN","CAFE",2019,"2019",1126,980.2,1422.73317842554,1.45147233057085
"ANTIOQUIA",5353,"HISPANIA","CAFE",2019,"2019",1112.41,875.81,1341.33076142464,1.53153168087215
"ANTIOQUIA",5847,"URRAO","CAFE",2019,"2019",1050.9,895.94,1223.94646285028,1.36610315741041
"ANTIOQUIA",5792,"TARSO","CAFE",2019,"2019",1010.17,811.53,1342.97417569781,1.65486694970957
"ANTIOQUIA",5079,"BARBOSA","CAFE",2019,"2019",1005.73,883.88,1206.0748506689,1.3645232957742
"ANTIOQUIA",5690,"SANTO DOMINGO","CAFE",2019,"2019",999.73,871.61,1187.04700892784,1.36190154877507
"ANTIOQUIA",5819,"TOLEDO","CAFE",2019,"2019",959.98,738.57,1240.75954194127,1.67994847061385
"ANTIOQUIA",5113,"BURITICA","CAFE",2019,"2019",908.72,828.45,992.423881518625,1.19792851894336
"ANTIOQUIA",5347,"HELICONIA","CAFE",2019,"2019",862.99,729,1050.69171781037,1.44127807655744
"ANTIOQUIA",5649,"SAN CARLOS","CAFE",2019,"2019",794.96,647.22,950.171448046291,1.46808109768903
"ANTIOQUIA",5145,"CARAMANTA","CAFE",2019,"2019",788.95,634.97,1005.6996629131,1.58385382445328
"ANTIOQUIA",5038,"ANGOSTURA","CAFE",2019,"2019",785.85,654.04,952.909485175068,1.45695903182538
"ANTIOQUIA",5667,"SAN RAFAEL","CAFE",2019,"2019",741.68,628.43,921.470307859599,1.46630540849355
"ANTIOQUIA",5306,"GIRALDO","CAFE",2019,"2019",700,623.9,792.773010480268,1.27067320160325
"ANTIOQUIA",5021,"ALEJANDRIA","CAFE",2019,"2019",662.75,545.05,635.645732207208,1.16621545217358
"ANTIOQUIA",5656,"SAN JERONIMO","CAFE",2019,"2019",659.48,555.71,681.073820672055,1.2255921625885
"ANTIOQUIA",5310,"GOMEZ PLATA","CAFE",2019,"2019",657.88,555.85,828.162823620706,1.48990343369741
"ANTIOQUIA",5686,"SANTA ROSA DE OSOS","CAFE",2019,"2019",651.68,555.6,877.002694420642,1.57847857167142
"ANTIOQUIA",5861,"VENECIA","CAFE",2019,"2019",641.16,495.89,846.541910840929,1.70711631781429
"ANTIOQUIA",5030,"AMAGA","CAFE",2019,"2019",609.29,532.44,856.025291016075,1.60774038580136
"ANTIOQUIA",5284,"FRONTINO","CAFE",2019,"2019",574.06,492.65,679.662133943394,1.37960445335105
"ANTIOQUIA",5059,"ARMENIA","CAFE",2019,"2019",568.49,483.27,783.023531335276,1.62026099558275
"ANTIOQUIA",5856,"VALPARAISO","CAFE",2019,"2019",555.7,455.73,725.067436506247,1.59100220855824
"ANTIOQUIA",5107,"BRICEÑO","CAFE",2019,"2019",510.87,402.19,614.850659456482,1.52875670567762
"ANTIOQUIA",5315,"GUADALUPE","CAFE",2019,"2019",486.71,440.11,740.39984307521,1.68230633949515
"ANTIOQUIA",5809,"TITIRIBI","CAFE",2019,"2019",482.77,402.19,608.329168621399,1.51254175544245
"ANTIOQUIA",5001,"MEDELLIN","CAFE",2019,"2019",465.38,416.97,481.948482285042,1.15583490966986
"ANTIOQUIA",5842,"URAMITA","CAFE",2019,"2019",463.1,383.33,603.881435222677,1.57535657324675
"ANTIOQUIA",5197,"COCORNA","CAFE",2019,"2019",434.47,380.96,528.040962745849,1.38607980561174
"ANTIOQUIA",5376,"LA CEJA","CAFE",2019,"2019",424.35,348.08,523.639915663881,1.5043665699376
"ANTIOQUIA",5501,"OLAYA","CAFE",2019,"2019",405.57,355.54,531.308397977621,1.49437024801041
"ANTIOQUIA",5858,"VEGACHI","CAFE",2019,"2019",376.08,315.63,538.969583248428,1.70759935129242
"ANTIOQUIA",5887,"YARUMAL","CAFE",2019,"2019",282.27,237.77,379.267213913765,1.59510120668615
"ANTIOQUIA",5040,"ANORI","CAFE",2019,"2019",278.86,216.47,350.875872264073,1.62089837974811
"ANTIOQUIA",5885,"YALI","CAFE",2019,"2019",278.79,252.49,425.133788584231,1.6837648563675
"ANTIOQUIA",5036,"ANGELOPOLIS","CAFE",2019,"2019",256.2,216.66,256.449484725226,1.18364942640647
"ANTIOQUIA",5313,"GRANADA","CAFE",2019,"2019",251.59,216.06,285.761535015399,1.32260267988243
"ANTIOQUIA",5652,"SAN FRANCISCO","CAFE",2019,"2019",224.17,175.5,246.275836774905,1.40328112122453
"ANTIOQUIA",5541,"PEÑOL","CAFE",2019,"2019",214.49,175.4,288.643914593444,1.64563235230014
"ANTIOQUIA",5308,"GIRARDOTA","CAFE",2019,"2019",208.54,191.33,220.404403495017,1.15195946006908
"ANTIOQUIA",5237,"DON MATIAS","CAFE",2019,"2019",207.05,182.45,231.04628906705,1.26635400968512
"ANTIOQUIA",5660,"SAN LUIS","CAFE",2019,"2019",205.65,155.22,265.411533363413,1.70990551065206
"ANTIOQUIA",5134,"CAMPAMENTO","CAFE",2019,"2019",204.39,166.1,273.006668672975,1.64362834842249
"ANTIOQUIA",5607,"RETIRO","CAFE",2019,"2019",181.75,143.51,224.959335422168,1.5675516369742
"ANTIOQUIA",5206,"CONCEPCION","CAFE",2019,"2019",164.98,139.07,181.484901055481,1.3049895811856
"ANTIOQUIA",5088,"BELLO","CAFE",2019,"2019",144.73,129.05,206.029180743894,1.5965066311034
"ANTIOQUIA",5129,"CALDAS","CAFE",2019,"2019",134.39,112.8,186.192001985043,1.65063831547024
"ANTIOQUIA",5190,"CISNEROS","CAFE",2019,"2019",129.56,123.7,152.072619517251,1.22936636634803
"ANTIOQUIA",5148,"CARMEN DE VIBORAL","CAFE",2019,"2019",123.05,102.5,146.124875895372,1.4256085453207
"ANTIOQUIA",5004,"ABRIAQUI","CAFE",2019,"2019",112.66,92.5,131.453738358986,1.42112149577282
"ANTIOQUIA",5425,"MACEO","CAFE",2019,"2019",106.43,98.75,132.3377053658,1.34012866193216
"ANTIOQUIA",5212,"COPACABANA","CAFE",2019,"2019",90.69,84.3,113.043728606557,1.34096949711219
"ANTIOQUIA",5854,"VALDIVIA","CAFE",2019,"2019",47.68,47.68,80.7175114331267,1.69290082703705
"ANTIOQUIA",5674,"SAN VICENTE","CAFE",2019,"2019",41.46,33.25,52.8907119203114,1.59069810286651
"ANTIOQUIA",5380,"LA ESTRELLA","CAFE",2019,"2019",38.14,30.1,32.1455397902148,1.06795813256528
"ANTIOQUIA",5631,"SABANETA","CAFE",2019,"2019",36.53,32.1,53.0057685293806,1.65127004764426
"ANTIOQUIA",5440,"MARINILLA","CAFE",2019,"2019",32.19,26.44,43.1259678081003,1.63108804115357
"ANTIOQUIA",5360,"ITAGUI","CAFE",2019,"2019",28.89,26.09,34.3698691822552,1.31735796022442
"ANTIOQUIA",5266,"ENVIGADO","CAFE",2019,"2019",21.17,20.92,23.1240852940002,1.10535780564055
"ANTIOQUIA",5142,"CARACOLI","CAFE",2019,"2019",20.95,20.95,23.1101310527987,1.10310888080185
"ANTIOQUIA",5321,"GUATAPE","CAFE",2019,"2019",15.58,14.55,25.1398588969651,1.7278253537433
"ANTIOQUIA",5604,"REMEDIOS","CAFE",2019,"2019",13.18,13.18,22.7947166709165,1.72949291888593
"ANTIOQUIA",5150,"CAROLINA","CAFE",2019,"2019",10.87,7.68,9.77847616095254,1.27323908345736
"BOLIVAR",13688,"SANTA ROSA DEL SUR","CAFE",2019,"2019",1305.21,1129.09,804.862978824419,0.712842181601483
"BOLIVAR",13473,"MORALES","CAFE",2019,"2019",80.81,80.81,57.6047766952159,0.712842181601483
"BOYACA",15469,"MONIQUIRA","CAFE",2019,"2019",1487.81,1325.36,1030.43687446185,0.777476968115718
"BOYACA",15897,"ZETAQUIRA","CAFE",2019,"2019",1143.39,1016.79,818.944048146872,0.805421029068807
"BOYACA",15664,"SAN JOSE DE PARE","CAFE",2019,"2019",779.6,713.35,554.613195205348,0.777476968115718
"BOYACA",15455,"MIRAFLORES","CAFE",2019,"2019",762.7,697.5,497.207421667035,0.712842181601483
"BOYACA",15816,"TOGUI","CAFE",2019,"2019",603.23,526.91,409.660389269853,0.777476968115718
"BOYACA",15686,"SANTANA","CAFE",2019,"2019",536.95,488.79,380.022967245282,0.777476968115718
"BOYACA",15185,"CHITARAQUE","CAFE",2019,"2019",457.6,405.82,378.618843840865,0.932972361738862
"BOYACA",15090,"BERBEO","CAFE",2019,"2019",429.44,396.13,307.981951379679,0.777476968115718
"BOYACA",15514,"PAEZ","CAFE",2019,"2019",327.5,293.27,246.25152407444,0.839675125564976
"BOYACA",15109,"BUENAVISTA","CAFE",2019,"2019",316.92,281.34,297.71526721433,1.05820454686262
"BOYACA",15531,"PAUNA","CAFE",2019,"2019",278.14,249.97,178.189160134923,0.712842181601483
"BOYACA",15681,"SAN PABLO DE BORBUR","CAFE",2019,"2019",267.19,236.82,168.815285446863,0.712842181601483
"BOYACA",15660,"SAN EDUARDO","CAFE",2019,"2019",259.76,225.6,192.938684407597,0.85522466492729
"BOYACA",15442,"MARIPI","CAFE",2019,"2019",246.79,234.64,167.261289490972,0.712842181601483
"BOYACA",15212,"COPER","CAFE",2019,"2019",229.36,198.78,141.698768858743,0.712842181601483
"BOYACA",15135,"CAMPOHERMOSO","CAFE",2019,"2019",204.08,181.31,129.245415946165,0.712842181601483
"BOYACA",15507,"OTANCHE","CAFE",2019,"2019",159.3,148.66,105.971118716877,0.712842181601483
"BOYACA",15550,"PISBA","CAFE",2019,"2019",158.89,141.36,100.767370791186,0.712842181601483
"BOYACA",15106,"BRICEÑO","CAFE",2019,"2019",158.4,140.06,99.8406759551037,0.712842181601483
"BOYACA",15325,"GUAYATA","CAFE",2019,"2019",136.76,120.08,85.5980891667061,0.712842181601483
"BOYACA",15299,"GARAGOA","CAFE",2019,"2019",136.72,123.77,164.697401299531,1.33067303304137
"BOYACA",15621,"RONDON","CAFE",2019,"2019",135.94,109.38,144.154412695456,1.31792295388056
"BOYACA",15580,"QUIPAMA","CAFE",2019,"2019",133.56,127.9,91.1725150268297,0.712842181601483
"BOYACA",15401,"LA VICTORIA","CAFE",2019,"2019",124.47,112.15,79.9452506666064,0.712842181601483
"BOYACA",15511,"PACHAVITA","CAFE",2019,"2019",115.31,108.49,77.3362482819449,0.712842181601483
"BOYACA",15425,"MACANAL","CAFE",2019,"2019",100.66,90.22,122.483627794469,1.357610594042
"BOYACA",15377,"LABRANZAGRANDE","CAFE",2019,"2019",86.51,77.09,54.9530037796583,0.712842181601483
"BOYACA",15022,"ALMEIDA","CAFE",2019,"2019",71.41,67.67,63.1342397188688,0.932972361738862
"BOYACA",15480,"MUZO","CAFE",2019,"2019",66.86,66.04,47.076097672962,0.712842181601483
"BOYACA",15832,"TUNUNGUA","CAFE",2019,"2019",64.53,54.05,69.6270005902799,1.2881961256296
"BOYACA",15172,"CHINAVITA","CAFE",2019,"2019",59.62,56.01,44.2672648363736,0.790345738910437
"BOYACA",15322,"GUATEQUE","CAFE",2019,"2019",59.07,53.39,66.8073878288638,1.25130900597235
"BOYACA",15518,"PAJARITO","CAFE",2019,"2019",48.15,31.99,40.6013353584461,1.26918835131122
"BOYACA",15533,"PAYA","CAFE",2019,"2019",46.04,35.76,27.8025763798181,0.777476968115718
"BOYACA",15761,"SOMONDOCO","CAFE",2019,"2019",43.79,41.29,29.4332536783252,0.712842181601483
"BOYACA",15667,"SAN LUIS DE GACENO","CAFE",2019,"2019",9.48,9.48,9.78134289763346,1.03178722548876
"BOYACA",15690,"SANTA MARIA","CAFE",2019,"2019",6.14,6.14,4.37685099503311,0.712842181601483
"CALDAS",17042,"ANSERMA","CAFE",2019,"2019",5570.89,4099.11,5350.7193142743,1.30533684489421
"CALDAS",17001,"MANIZALES","CAFE",2019,"2019",5074.56,3444.42,5605.68825119851,1.62746942916326
"CALDAS",17013,"AGUADAS","CAFE",2019,"2019",4094.38,3078.83,4974.1128117873,1.61558540477626
"CALDAS",17174,"CHINCHINA","CAFE",2019,"2019",3988.78,2695.74,4279.74130284829,1.58759424234099
"CALDAS",17541,"PENSILVANIA","CAFE",2019,"2019",3885.64,3345.73,4036.37456590973,1.20642567269616
"CALDAS",17433,"MANZANARES","CAFE",2019,"2019",3538.3,2865.06,3909.1063265074,1.36440644402121
"CALDAS",17513,"PACORA","CAFE",2019,"2019",3423.62,2397.84,3513.2051286586,1.46515410897249
"CALDAS",17486,"NEIRA","CAFE",2019,"2019",3201.35,2430.74,3442.6912070248,1.41631404717279
"CALDAS",17524,"PALESTINA","CAFE",2019,"2019",3013.29,1974.48,3043.49429113818,1.54141560873657
"CALDAS",17616,"RISARALDA","CAFE",2019,"2019",2938.9,2075.54,3354.07229915331,1.61599983577927
"CALDAS",17088,"BELALCAZAR","CAFE",2019,"2019",2889.76,2085.18,3201.58853792034,1.53540151829595
"CALDAS",17614,"RIOSUCIO","CAFE",2019,"2019",2867.23,2334.54,2693.51709361727,1.15376780591349
"CALDAS",17662,"SAMANA","CAFE",2019,"2019",2819.46,2347.87,3047.15972283105,1.29784005197522
"CALDAS",17444,"MARQUETALIA","CAFE",2019,"2019",2790.9,2254.63,2764.95539062823,1.22634551595083
"CALDAS",17653,"SALAMINA","CAFE",2019,"2019",2258.45,1765.69,2952.72741860458,1.67227962926934
"CALDAS",17272,"FILADELFIA","CAFE",2019,"2019",2059.72,1562.46,2239.331192476,1.43320865332616
"CALDAS",17050,"ARANZAZU","CAFE",2019,"2019",1757.79,1378.65,1547.27093461014,1.12230873289823
"CALDAS",17665,"SAN JOSE","CAFE",2019,"2019",1666.09,1235.9,1795.00897797619,1.4523901431962
"CALDAS",17873,"VILLAMARIA","CAFE",2019,"2019",1614.22,1212.28,1540.56196736027,1.27079714864575
"CALDAS",17777,"SUPIA","CAFE",2019,"2019",1481.18,1192.49,1294.76776864502,1.08576824010685
"CALDAS",17388,"LA MERCED","CAFE",2019,"2019",935.31,694.47,755.266581519844,1.08754385577468
"CALDAS",17877,"VITERBO","CAFE",2019,"2019",447.06,351.14,431.640430650924,1.22925451572286
"CALDAS",17442,"MARMATO","CAFE",2019,"2019",404.1,337.93,371.774969975081,1.10015378917255
"CALDAS",17446,"MARULANDA","CAFE",2019,"2019",226.29,186.51,246.407825012692,1.32115074265558
"CALDAS",17867,"VICTORIA","CAFE",2019,"2019",103.85,80.65,114.372699912011,1.41813639072549
"CAQUETA",18592,"PUERTO RICO","CAFE",2019,"2019",1230.3,999.27,935.74411032401,0.936427702546869
"CAQUETA",18001,"FLORENCIA","CAFE",2019,"2019",1061.66,887.5,1177.77238342848,1.32706747428561
"CAQUETA",18753,"SAN VICENTE DEL CAGUAN","CAFE",2019,"2019",998.06,796.66,633.17553752821,0.7947876603924
"CAQUETA",18247,"EL DONCELLO","CAFE",2019,"2019",312.88,275.74,315.571179658041,1.14445194624661
"CAQUETA",18256,"EL PAUJIL","CAFE",2019,"2019",217.79,181.11,202.732456540271,1.11938852929309
"CAQUETA",18410,"MONTAÑITA","CAFE",2019,"2019",172.23,161.7,125.718025744312,0.777476968115718
"CASANARE",85400,"TAMARA","CAFE",2019,"2019",1912.23,1645.24,2191.25647781294,1.33187649085418
"CASANARE",85225,"NUNCHIA","CAFE",2019,"2019",368.71,290.52,377.614426507161,1.29978805764547
"CASANARE",85315,"SACAMA","CAFE",2019,"2019",195.99,145.99,175.781986410017,1.20406867874523
"CASANARE",85162,"MONTERREY","CAFE",2019,"2019",127.38,110.33,133.762733718447,1.21238768891913
"CAUCA",19256,"EL TAMBO","CAFE",2019,"2019",8179.29,6740.7,9023.8835378009,1.33871608850726
"CAUCA",19548,"PIENDAMO","CAFE",2019,"2019",7828.67,6124.62,8562.59880209624,1.39806205153891
"CAUCA",19130,"CAJIBIO","CAFE",2019,"2019",6909.44,5814.11,6423.30544399465,1.1047787957219
"CAUCA",19473,"MORALES","CAFE",2019,"2019",6834.81,5565.91,6154.44580506719,1.10573936787824
"CAUCA",19517,"PAEZ","CAFE",2019,"2019",5696.11,4697.32,6298.37472711147,1.34084429570723
"CAUCA",19355,"INZA","CAFE",2019,"2019",5038.4,4319.38,5005.17731154806,1.15877216441898
"CAUCA",19137,"CALDONO","CAFE",2019,"2019",4728.97,3668.25,5544.73252745676,1.5115470667094
"CAUCA",19807,"TIMBIO","CAFE",2019,"2019",4126.62,3434.62,5101.74819631659,1.48538941609744
"CAUCA",19698,"SANTANDER DE QUILICHAO","CAFE",2019,"2019",3662.39,3137.06,4333.84517243339,1.38149897433692
"CAUCA",19075,"BALBOA","CAFE",2019,"2019",3458.69,2870.63,3078.48986195628,1.07240914431894
"CAUCA",19001,"POPAYAN","CAFE",2019,"2019",3446.81,2913.28,3345.6473816319,1.14841257333037
"CAUCA",19780,"SUAREZ","CAFE",2019,"2019",3419.83,2879.7,3134.35735941003,1.08843190589646
"CAUCA",19397,"LA VEGA","CAFE",2019,"2019",3292.14,2877.95,3102.5173997763,1.07803033401425
"CAUCA",19100,"BOLIVAR","CAFE",2019,"2019",2738.72,2311.91,2731.55227080502,1.18151323832027
"CAUCA",19821,"TORIBIO","CAFE",2019,"2019",2385.6,2175.12,1550.51728604502,0.712842181601483
"CAUCA",19142,"CALOTO","CAFE",2019,"2019",2058.53,1796.54,1920.74103069029,1.0691334624836
"CAUCA",19532,"PATIA","CAFE",2019,"2019",1940.03,1601.09,1797.57969148332,1.12272245250631
"CAUCA",19110,"BUENOS AIRES","CAFE",2019,"2019",1873.37,1647.13,2141.45610211129,1.30011359280159
"CAUCA",19392,"LA SIERRA","CAFE",2019,"2019",1842.75,1504.35,1810.92971230454,1.20379546801246
"CAUCA",19212,"CORINTO","CAFE",2019,"2019",1687.69,1482.82,1576.43728380898,1.06313462443788
"CAUCA",19785,"SUCRE","CAFE",2019,"2019",1547.79,1254.7,1635.07174347965,1.30315752249912
"CAUCA",19050,"ARGELIA","CAFE",2019,"2019",1491.75,1205.2,1599.26602759524,1.3269714799164
"CAUCA",19622,"ROSAS","CAFE",2019,"2019",1344.42,1071.41,1760.98400599334,1.64361356156218
"CAUCA",19022,"ALMAGUER","CAFE",2019,"2019",1089.65,926.14,660.191658068398,0.712842181601483
"CAUCA",19364,"JAMBALO","CAFE",2019,"2019",1083.62,887.86,993.233275119691,1.11868230928265
"CAUCA",19290,"FLORENCIA","CAFE",2019,"2019",1050.29,932.83,1092.86961262217,1.17156353528743
"CAUCA",19450,"MERCADERES","CAFE",2019,"2019",930.58,809.67,957.958930923357,1.18314736982148
"CAUCA",19760,"SOTARA","CAFE",2019,"2019",892.37,791.5,1057.42740711889,1.33597903615779
"CAUCA",19824,"TOTORO","CAFE",2019,"2019",758.25,647.01,688.111716588573,1.06352562802518
"CAUCA",19455,"MIRANDA","CAFE",2019,"2019",612.32,535.19,713.639810288942,1.33343263194182
"CAUCA",19585,"PURACE","CAFE",2019,"2019",395.94,358.35,255.446995776892,0.712842181601483
"CAUCA",19693,"SAN SEBASTIAN","CAFE",2019,"2019",328.69,252.91,272.424970981664,1.07716172148853
"CESAR",20570,"PUEBLO BELLO","CAFE",2019,"2019",5310.1,4685.22,4006.91570461064,0.85522466492729
"CESAR",20013,"AGUSTIN CODAZZI","CAFE",2019,"2019",4816.49,4135.22,2947.75924620208,0.712842181601483
"CESAR",20621,"LA PAZ","CAFE",2019,"2019",3966.87,3369.31,2881.51701578617,0.85522466492729
"CESAR",20400,"LA JAGUA DE IBIRICO","CAFE",2019,"2019",2760.1,2301.1,1967.95747646419,0.85522466492729
"CESAR",20001,"VALLEDUPAR","CAFE",2019,"2019",2129.22,1887.67,1614.3819432433,0.85522466492729
"CESAR",20011,"AGUACHICA","CAFE",2019,"2019",946.39,831.41,646.402126061089,0.777476968115718
"CESAR",20238,"EL COPEY","CAFE",2019,"2019",825.58,747.4,639.194914566657,0.85522466492729
"CESAR",20443,"MANAURE","CAFE",2019,"2019",766.12,679.19,580.860040171966,0.85522466492729
"CESAR",20045,"BECERRIL","CAFE",2019,"2019",717.67,563.35,401.579643005196,0.712842181601483
"CESAR",20228,"CURUMANI","CAFE",2019,"2019",460.68,429.35,373.866904611742,0.870774204289604
"CESAR",20517,"PAILITAS","CAFE",2019,"2019",280.53,261.51,226.699572154115,0.866886819449026
"CESAR",20175,"CHIMICHAGUA","CAFE",2019,"2019",167.88,144.54,103.034208928678,0.712842181601483
"CESAR",20614,"RIO DE ORO","CAFE",2019,"2019",165.51,126.92,108.545114472572,0.85522466492729
"CESAR",20310,"GONZALEZ","CAFE",2019,"2019",98.98,85.14,72.8138279719095,0.85522466492729
"CESAR",20383,"LA GLORIA","CAFE",2019,"2019",85.95,84.56,60.2779348762214,0.712842181601483
"CESAR",20178,"CHIRIGUANA","CAFE",2019,"2019",76.6,74.6,53.1780267474706,0.712842181601483
"CESAR",20710,"SAN ALBERTO","CAFE",2019,"2019",24.49,22.97,28.5696584724385,1.24378138756807
"CESAR",20770,"SAN MARTIN","CAFE",2019,"2019",21.31,19.09,16.326238853462,0.85522466492729
"CESAR",20550,"PELAYA","CAFE",2019,"2019",8.59,8,6.84179731941832,0.85522466492729
"CHOCO",27245,"CARMEN DEL ATRATO","CAFE",2019,"2019",176.56,152.63,163.657104241124,1.07224729241384
"CUNDINAMARCA",25878,"VIOTA","CAFE",2019,"2019",2970.57,2405.78,1791.20814961551,0.744543619788803
"CUNDINAMARCA",25662,"SAN JUAN DE RIOSECO","CAFE",2019,"2019",1632.93,1399.32,1087.93907102369,0.777476968115718
"CUNDINAMARCA",25862,"VERGARA","CAFE",2019,"2019",1261.44,968.9,1065.736047038,1.09994431524203
"CUNDINAMARCA",25596,"QUIPILE","CAFE",2019,"2019",1058.49,909.26,784.716432219643,0.863027552316876
"CUNDINAMARCA",25320,"GUADUAS","CAFE",2019,"2019",1053.27,855.42,798.083217678657,0.932972361738861
"CUNDINAMARCA",25245,"EL COLEGIO","CAFE",2019,"2019",1000.25,842.98,600.911702246418,0.712842181601483
"CUNDINAMARCA",25867,"VIANI","CAFE",2019,"2019",911.8,799.49,683.743567362719,0.85522466492729
"CUNDINAMARCA",25394,"LA PALMA","CAFE",2019,"2019",896.78,660.73,765.348221713445,1.15833732646231
"CUNDINAMARCA",25777,"SUPATA","CAFE",2019,"2019",862.17,728.24,675.772669718066,0.927953243049085
"CUNDINAMARCA",25513,"PACHO","CAFE",2019,"2019",839.81,643.01,595.994197993319,0.926881693897948
"CUNDINAMARCA",25386,"LA MESA","CAFE",2019,"2019",838.78,744.41,578.761629835022,0.777476968115718
"CUNDINAMARCA",25168,"CHAGUANI","CAFE",2019,"2019",810.95,700.84,653.864350001064,0.932972361738862
"CUNDINAMARCA",25718,"SASAIMA","CAFE",2019,"2019",808.88,640.14,519.960244882928,0.81226020071067
